daygainer_date,daygainer_ticker,control_ticker,control_type,rvol_max,control_change_pct,control_close,price_tier
2022-04-27,OST,GLPI,normal,2.2939678314704133,-1.0334212840809123,45.01,high
2025-04-15,OST,XFIV,normal,3.2947687007192887,0.20496003279360814,48.89,high
2022-04-27,OST,JUNZ,normal,6.291500664010624,-0.3451588089231152,25.0033,high
2025-04-14,STAK,PTLE,normal,6.360821222099682,9.565217391304357,1.26,low
2025-04-14,STAK,ITRG,normal,2.2543140986928165,6.962025316455687,1.69,low
2025-04-14,STAK,VLN,normal,3.5884911556439096,1.7777777777777795,2.29,low
2025-04-14,STAK,CRML,normal,12.227700738391844,5.809128630705381,2.55,low
2025-04-14,STAK,THTX,normal,10.615500077511609,-0.1941747572815665,2.57,low
2025-04-14,BULL,HTCO,failed_pump,6.075928347551736,-2.857142857142857,25.5,high
2025-04-14,BULL,BMA,normal,3.656880568213619,3.0460876457932256,91.0,high
2025-04-14,BULL,XFIV,normal,502.71955620906294,0.22605836415948735,48.77,high
2025-04-14,BULL,EWS,normal,5.468260323823782,0.09049773755655915,22.12,high
2025-04-14,BULL,MP,normal,5.694460307694115,9.527590313616509,27.59,high
2024-05-24,LUCY,BWAQ,failed_pump,2.3366147973758498,-5.56601731601732,8.7257,mid
2025-04-10,LUCY,NOTV,failed_pump,4.974814516386829,-47.583643122676584,1.41,low
2024-05-29,LUCY,CGAU,normal,5.545461523267362,-1.2693935119887145,7.0,mid
2025-04-10,LUCY,GNFT,normal,8.906963316800969,-0.9118541033434726,3.26,low
2024-05-29,LUCY,KTTA,normal,2.487333755541482,-4.41176470588236,5.85,mid
2025-04-09,BLIV,BERZ,failed_pump,2.1069471958900596,-43.2586736934563,12.92,mid
2025-04-09,BLIV,DXF,failed_pump,68.78648809912269,1.298701298701294,7.8,mid
2025-04-09,BLIV,CCSO,normal,3.5734932020126324,9.005871990604811,18.5637,mid
2025-04-09,BLIV,LEO,normal,2.6815904465922094,0.3442340791738462,5.83,mid
2025-04-09,BLIV,TQQY,normal,3.884280068780355,4.039301310043659,19.06,mid
2025-04-08,FATN,CYCU,failed_pump,49.40969073542182,-19.656457624372067,14.874,mid
2025-04-08,FATN,FATBW,failed_pump,2.376877159912033,-44.02834008097166,5.53,mid
2025-04-08,FATN,XMAG,normal,2.1168575348040766,-4.300489929232459,17.58,mid
2025-04-08,FATN,CLM,normal,2.203466791235535,-6.14525139664805,6.72,mid
2025-04-08,FATN,GLU,normal,2.5807995648626596,0.8922443376801579,14.7,mid
2025-04-08,FMTO,NAOV,failed_pump,39.92838031728238,-12.51518833535844,72.0,high
2025-04-08,FMTO,SXQG,normal,2.0266203589505776,-4.8464539007092124,26.8333,high
2025-04-08,FMTO,DWAS,normal,2.85902262819887,-6.200491668942901,68.68,high
2025-04-08,FMTO,BMLpH,normal,2.373425161459846,0.7112848070346933,20.6156,high
2025-04-08,FMTO,EPHE,normal,3.8866600240629423,-3.7495013960909507,24.13,high
2025-04-08,ZVSA,NXU,failed_pump,92.6976399684404,-31.45161290322582,2.55,low
2025-04-08,ZVSA,ARTV,failed_pump,2.3082052643710016,-33.793103448275865,1.92,low
2025-04-08,ZVSA,TDUP,normal,2.631007765729383,0.0,2.95,low
2025-04-08,ZVSA,HIHO,normal,16.25998361662912,-13.043478260869575,1.4,low
2025-04-08,ZVSA,UUU,normal,5.794287135690892,-7.608695652173919,1.7,low
2025-04-07,JNVR,QTEC,normal,2.0239463985330555,5.277262420119568,153.21,high
2025-04-07,JNVR,DSXpB,normal,2.4482791956689867,0.3147128245475936,25.5,high
2025-04-07,JNVR,SPIP,normal,8.652375193681268,-0.9170806266717692,25.93,high
2025-04-07,JNVR,AJG,normal,2.194223198990963,0.0160869984878258,310.86,high
2025-04-07,JNVR,RDIV,normal,6.330434591530107,1.7104029990627858,43.41,high
2025-04-07,STTK,CPHI,failed_pump,3.479085026263891,-25.71428571428571,1.3,low
2025-04-07,STTK,IBIO,failed_pump,7.602215765695574,-49.666666666666664,1.51,low
2025-04-07,STTK,USIO,normal,2.3460352938019238,6.349206349206354,1.34,low
2025-04-07,STTK,YSXT,normal,6.871456165493177,-6.8785714285714175,2.6074,low
2025-04-07,STTK,PETZ,normal,2.4181787017311884,7.070707070707077,1.06,low
2025-04-07,MKDW,LOBO,failed_pump,3.484711325688996,-31.249999999999993,0.66,penny
2025-04-07,MKDW,LTRY,failed_pump,4.88451085157056,-5.458823529411765,0.8036,penny
2025-04-07,MKDW,LSH,normal,2.1587028440318017,-4.9900000000000055,0.9501,penny
2025-04-07,MKDW,APLT,normal,2.1493820470168243,-2.380952380952383,0.41,penny
2025-04-07,MKDW,MITQ,normal,4.5044811517353205,-12.17105263157895,0.6675,penny
2025-04-04,AREB,SONM,failed_pump,12.075044772181888,-36.84210526315789,32.4,high
2025-04-04,AREB,TSPY,normal,4.768305021353059,-3.2824780397595807,20.92,high
2025-04-04,AREB,AGRH,normal,2.3085729862341555,-1.2880769230769271,25.6651,high
2025-04-04,AREB,HYBB,normal,3.4455775256273173,-0.1240310077519322,45.094,high
2025-04-04,AREB,OXLCZ,normal,2.2543980148003726,-0.4244482173174783,23.46,high
2025-04-01,WTF,CSAI,failed_pump,73.35612527527238,-4.9999999999999964,5.7,mid
2025-04-01,WTF,HYEM,normal,3.2899899274764683,-0.3064351378958055,19.52,mid
2025-04-01,WTF,BLKC,normal,3.9669094624435584,1.3174518201284904,18.9261,mid
2025-04-01,WTF,GBLD,normal,11.01336725357613,0.4581525108493606,16.2039,mid
2025-04-01,WTF,NGNE,normal,2.286635150190671,-17.899659863945583,9.655,mid
2025-03-31,NMAX,LNZA,failed_pump,25.116294372959057,-1.1836734693877515,24.21,high
2025-03-31,NMAX,TGL,failed_pump,14.761652826658693,-28.703703703703702,77.0,high
2025-04-01,NMAX,BILZ,normal,2.401459814450295,-0.004956383822358696,100.875,high
2025-03-31,NMAX,PAC,normal,2.5837730828314514,0.1133297355639393,185.51,high
2025-03-31,NMAX,VCLT,normal,2.3529902364819226,-0.10527701013290998,75.91,high
2025-04-01,RSLS,CSAI,failed_pump,73.35612527527238,-4.9999999999999964,5.7,mid
2025-04-01,RSLS,HYEM,normal,3.2899899274764683,-0.3064351378958055,19.52,mid
2025-04-01,RSLS,BLKC,normal,3.9669094624435584,1.3174518201284904,18.9261,mid
2025-04-01,RSLS,GBLD,normal,11.01336725357613,0.4581525108493606,16.2039,mid
2025-04-01,RSLS,NGNE,normal,2.286635150190671,-17.899659863945583,9.655,mid
2025-03-31,ICCT,CTXR,failed_pump,93.448891518411,-9.146341463414629,1.49,low
2025-03-31,ICCT,GRI,failed_pump,4.217382854722168,-32.63157894736842,3.2,low
2023-12-15,ICCT,REET,normal,3.315973896735178,-0.9844134536505268,24.14,high
2023-12-15,ICCT,CARA,normal,2.3520535735150276,-0.8064516129032245,44.28,high
2023-12-15,ICCT,PLL,normal,2.4278650479238686,-3.745560219567324,29.81,high
2025-03-27,GATE,LGMK,failed_pump,10.672847642885706,-42.825112107623326,38.25,high
2025-03-27,GATE,FMTO,failed_pump,6.3594080338266386,-6.8493150684931505,680.0,high
2025-03-27,GATE,NVOX,normal,2.65873411891145,-0.13966480446927076,57.2,high
2025-03-27,GATE,FORH,normal,3.0468114477284494,0.8709677419354933,21.2636,high
2025-03-27,GATE,FLGpA,normal,5.325489460835155,1.3663535439794907,23.74,high
2025-03-26,LXEH,HVII,normal,2.0000221281440824,-0.20202020202019771,9.88,mid
2025-03-26,LXEH,FNGB,normal,2.2601809040013934,-7.5358851674641025,15.46,mid
2025-03-26,LXEH,BOTJ,normal,2.4131602406118673,1.6121593291404528,14.5407,mid
2025-03-26,LXEH,DJTU,normal,2.1278203419409896,-10.646059462010383,18.9341,mid
2025-03-26,LXEH,UG,normal,2.3135554893720283,-0.9955801104972529,8.9599,mid
2025-03-25,GDHG,MULN,failed_pump,38.23362239909351,-33.31479421579533,23.98,high
2025-03-25,GDHG,WLGS,failed_pump,6.409637194605879,-38.52857142857143,107.575,high
2025-03-25,GDHG,KWT,normal,415.9990853745677,0.33426730176520775,35.8093,high
2025-03-25,GDHG,BSTP,normal,2.2085836909871244,0.18907435508346118,33.0123,high
2025-03-25,GDHG,ARES,normal,2.0034678202912275,0.8358170273422262,155.63,high
2025-03-24,TRSG,SUUN,normal,2.1772267119388546,-12.391930835734874,3.04,low
2025-03-24,TRSG,NAYA,normal,2.03751757749972,-12.043795620437958,2.41,low
2025-03-24,TRSG,RITR,normal,3.342378414640054,-10.96774193548388,2.76,low
2025-03-24,TRSG,LUCY,normal,2.0193126395379406,-3.871951219512189,3.153,low
2025-03-24,TRSG,LUCD,normal,2.1536127580594924,-2.5974025974025996,1.5,low
2025-03-24,VVPR,SUUN,normal,2.1772267119388546,-12.391930835734874,3.04,low
2025-03-24,VVPR,NAYA,normal,2.03751757749972,-12.043795620437958,2.41,low
2025-03-24,VVPR,RITR,normal,3.342378414640054,-10.96774193548388,2.76,low
2025-03-24,VVPR,LUCY,normal,2.0193126395379406,-3.871951219512189,3.153,low
2025-03-24,VVPR,LUCD,normal,2.1536127580594924,-2.5974025974025996,1.5,low
2025-02-21,MLGO,ADTX,failed_pump,2.030240252311308,-23.430962343096233,2584.875,high
2024-06-04,MLGO,ADD,failed_pump,26.54022988505747,-0.12914334911752046,580.0,high
2024-06-24,MLGO,GTR,normal,3.6121484943407856,-0.04177109440267988,23.93,high
2025-02-21,MLGO,OCCIN,normal,4.145016299515953,0.6242628475147548,23.8882,high
2024-06-24,MLGO,DIVS,normal,2.164830681354549,-0.45758535726856386,28.28,high
2025-03-21,SGLY,VRPX,failed_pump,4.658386236122974,-23.333333333333346,2.07,low
2025-03-21,SGLY,ICCC,normal,2.022151194655929,-1.7803560712142334,4.91,low
2025-03-21,SGLY,STRR,normal,3.5553553957728323,6.140350877192988,2.42,low
2025-03-21,SGLY,TTEC,normal,3.5422883309518154,5.813953488372099,3.64,low
2025-03-21,SGLY,FULC,normal,2.5211639370329144,2.9411764705882306,3.15,low
2025-03-20,IBO,WINT,failed_pump,199.83267586507958,-14.843749999999995,2.18,low
2025-03-20,IBO,TDTH,normal,17.33531757668172,2.6086956521739157,1.18,low
2025-03-20,IBO,AAME,normal,4.873445373256051,6.666666666666655,1.44,low
2025-03-20,IBO,DPRO,normal,2.6559820889698704,-2.79503105590063,3.13,low
2025-03-20,IBO,CIG,normal,2.4025094379055814,-1.0050251256281415,1.97,low
2025-03-06,PSTV,GV,failed_pump,14.004640147414955,-19.70443349753695,4.89,low
2025-03-06,PSTV,SCNX,failed_pump,5493.744843562477,-25.84615384615384,2.41,low
2025-03-06,PSTV,PLUR,normal,3.3284041405219615,-0.5647558386411928,4.6834,low
2025-03-06,PSTV,NB,normal,3.4387275082829074,-5.08474576271185,2.24,low
2025-03-06,PSTV,BGSF,normal,2.6633067056422144,0.44943820224718145,4.47,low
2025-03-18,KBSX,GNPX,failed_pump,29.82483237730391,-24.444444444444443,17.0,mid
2025-03-18,KBSX,QBTS.WS,normal,2.6570432072340435,5.354200988467863,6.395,mid
2025-03-18,KBSX,QAT,normal,10.11400683260127,-0.0005509611517279076,18.15,mid
2025-03-18,KBSX,BGY,normal,2.043180325826028,0.17271157167529858,5.8,mid
2025-03-18,KBSX,CNF,normal,4.028562221204566,-3.7500000000000004,8.47,mid
2025-03-17,WLDSW,BKKT,normal,3.9145873572966643,7.996632996632991,12.83,mid
2025-03-17,WLDSW,ELPC,normal,115.27203805559684,0.0,6.63,mid
2025-03-17,WLDSW,SAMG,normal,2.5901069372372505,-0.7724301841948843,16.7,mid
2025-03-17,WLDSW,CION,normal,2.610816115150585,-0.6334841628959301,10.98,mid
2025-03-17,WLDSW,GFR,normal,2.3352029650730612,2.4193548387096793,5.08,mid
2025-03-14,USAR,KOOL,normal,10.30135432177551,0.7290448343079898,10.3348,mid
2025-03-14,USAR,XYF,normal,2.607800959625036,5.668358714043992,12.49,mid
2025-03-14,USAR,CEFD,normal,2.3247481445289777,0.3198294243070294,18.82,mid
2025-03-14,USAR,BETR,normal,3.0208724689103352,3.817463799912247,11.83,mid
2025-03-14,USAR,EVMT,normal,2.502923976608187,0.03054367745875996,16.375,mid
2025-03-12,CRVO,STI,failed_pump,202.8765908870106,-8.823529411764698,8.525,mid
2025-03-12,CRVO,BALY,normal,8.039368698571096,0.8849557522123902,18.24,mid
2025-03-12,CRVO,CSBR,normal,3.787739543697847,-4.499999999999993,9.55,mid
2025-03-12,CRVO,SMB,normal,10.76931770755767,0.02912055911472921,17.175,mid
2025-03-12,CRVO,KVAC,normal,10.937801853313,-0.08936550491510087,11.18,mid
2025-03-11,AACT.WS,NPWR.WS,failed_pump,42.666981079326796,-30.41666666666667,0.4175,penny
2025-03-11,AACT.WS,SYRS,failed_pump,113.62887401514014,-9.333333333333323,0.136,penny
2025-03-11,AACT.WS,ADAP,normal,2.077130523455799,-0.2899843854561606,0.447,penny
2025-03-11,AACT.WS,AQB,normal,2.2904029813596827,-2.215705441511902,0.6002,penny
2025-03-11,AACT.WS,IBO,normal,3.011450466761943,-10.526315789473681,0.85,penny
2025-03-11,RAY,USCA,normal,5.491626507627998,-0.845785170566668,35.17,high
2025-03-11,RAY,ASBpE,normal,2.7712268651020797,0.23912003825920952,20.96,high
2025-03-11,RAY,FXF,normal,2.1371634279836904,-0.2477455158061639,100.66,high
2025-03-11,RAY,EXPE,normal,3.199345857858638,-4.718957290818116,163.75,high
2025-03-11,RAY,KRBN,normal,2.3031021080464087,0.6141618497109889,27.85,high
2025-03-07,ABLV,BOWNU,failed_pump,5.679683102407848,0.7692307692307756,3.93,low
2025-03-07,ABLV,PSTV,failed_pump,5.636992001693265,-22.08436724565757,1.57,low
2025-03-07,ABLV,SPRU,normal,3.7190000159690837,2.4390243902439046,2.52,low
2025-03-07,ABLV,AACG,normal,2.8987837388813094,2.844660194174746,1.0593,low
2025-03-07,ABLV,CUBA,normal,3.299499449883202,0.19157088122606658,2.615,low
2025-02-28,LUNRW,TROO,failed_pump,3.1410019432200578,-30.573248407643312,1.09,low
2025-02-28,LUNRW,PGRE,normal,2.7491496777260362,-6.4315352697095545,4.51,low
2025-02-28,LUNRW,ALEC,normal,4.519772444991258,-1.204819277108435,1.64,low
2025-02-28,LUNRW,FUBO,normal,3.025198360933588,2.3648648648648596,3.03,low
2025-02-28,LUNRW,FLNT,normal,3.716483339160369,5.447470817120627,2.71,low
2025-02-25,VERO,GRI,failed_pump,5.548353274125545,1.1080332409972309,7.3,mid
2025-02-25,VERO,MFI,failed_pump,128.50867184813356,-5.027371243436492,6.8008,mid
2025-02-25,VERO,INNpE,normal,3.7185041695211547,-0.6582278481012608,19.62,mid
2025-02-25,VERO,ATLX,normal,2.5789715961210726,-6.440071556350616,5.23,mid
2025-02-25,VERO,TH,normal,2.4158394530688017,8.457711442786065,5.45,mid
2025-02-25,RETO,FMTO,failed_pump,1753.133896260555,-34.40993788819876,2640.0,high
2025-02-25,RETO,KRBN,normal,4.720321358669113,-1.086956521739126,28.21,high
2025-02-25,RETO,ECNS,normal,2.1932589297769822,-0.844772967265042,28.17,high
2025-02-25,RETO,PRVS,normal,2.0950900550805933,-0.26750814332247413,24.4943,high
2025-02-25,RETO,WFH,normal,2.473052518920572,0.590367178093832,65.752,high
2025-02-24,SBFMW,BFRIW,failed_pump,2.287175206939723,-20.39999999999999,0.1194,penny
2025-02-24,SBFMW,BIAFW,failed_pump,3.94007171709073,3.5120147874306866,0.56,penny
2025-02-24,SBFMW,VXRT,normal,8.515962968927342,-16.292601828761445,0.5035,penny
2025-02-24,SBFMW,DTSTW,normal,6.99726633289308,-7.843137254901968,0.47,penny
2025-02-24,SBFMW,NWTN,normal,2.660587977789554,3.134328358208941,0.691,penny
2025-02-24,QVCGB,RETO,failed_pump,24.67750370434934,-45.370370370370374,29.5,high
2025-02-24,QVCGB,YYAI,failed_pump,89.9675950758701,-32.4468085106383,63.5,high
2025-02-24,QVCGB,URI,normal,2.088202058678296,-4.278682317304051,632.0,high
2025-02-24,QVCGB,NERD,normal,2.5762751599182825,-0.740095777100558,22.8,high
2025-02-24,QVCGB,FPX,normal,2.9947842957092408,-1.910337390232622,127.34,high
2025-02-20,VRM,RETO,failed_pump,119.70243825985715,7.894736842105263,20.5,high
2025-02-20,VRM,TNMG,failed_pump,149.0028630222779,-4.182509505703427,50.4,high
2025-02-20,VRM,AGNG,normal,3.3009064518040168,0.36930754834685325,32.1784,high
2025-02-20,VRM,USSH,normal,35.03229996240216,0.023249667648976916,50.335,high
2025-02-20,VRM,CWAN,normal,7.436981605869825,-5.760151085930118,29.94,high
2025-02-20,MNDR,RETO,failed_pump,119.70243825985715,7.894736842105263,20.5,high
2025-02-20,MNDR,TNMG,failed_pump,149.0028630222779,-4.182509505703427,50.4,high
2025-02-20,MNDR,AGNG,normal,3.3009064518040168,0.36930754834685325,32.1784,high
2025-02-20,MNDR,USSH,normal,35.03229996240216,0.023249667648976916,50.335,high
2025-02-20,MNDR,CWAN,normal,7.436981605869825,-5.760151085930118,29.94,high
2025-02-14,INLF,VRPX,failed_pump,58.52105624863368,-27.165178571428562,8.1575,mid
2025-02-14,INLF,SOUNW,normal,4.462865820585832,-13.735343383584581,5.15,mid
2025-02-14,INLF,PRA,normal,2.2175962911143547,-1.025290498974712,14.48,mid
2025-02-14,INLF,SIMA,normal,8.793942909372143,0.0,10.11,mid
2025-02-14,INLF,GDVpK,normal,2.5600947452180187,0.21152829190903832,18.95,mid
2025-02-13,MBRX,MULN,failed_pump,2.3096823911487863,-29.179810725552052,1347.0,high
2025-02-13,MBRX,HKND,normal,2.708909795240731,0.12332521315467243,32.8805,high
2025-02-13,MBRX,ECG,normal,2.576307060113572,-11.535714285714286,49.54,high
2025-02-13,MBRX,EUAD,normal,3.4107090110919853,0.43374816983894926,27.4385,high
2025-02-13,MBRX,IMSI,normal,2.4134802333117302,-0.12684824902723202,51.3348,high
2025-02-13,CSAI,MULN,failed_pump,2.3096823911487863,-29.179810725552052,1347.0,high
2025-02-10,CSAI,GLST,failed_pump,24.048773564822483,-35.06224066390042,7.825,mid
2025-02-13,CSAI,PSTR,normal,2.650455803766085,0.532371569317379,28.5713,high
2025-02-10,CSAI,STRO,normal,2.1903933432088336,-11.386138613861391,17.9,mid
2025-02-13,CSAI,IRM,normal,2.359699825959293,-6.332972760350082,95.25,high
2025-02-12,MYNA,NXLIW,failed_pump,9.621000617665226,-6.249999999999995,0.45,penny
2025-02-12,MYNA,NETDW,failed_pump,154.42090908036434,-26.678886852191297,0.44,penny
2025-02-12,MYNA,SYRS,normal,3.0758372944764383,7.660818713450292,0.1841,penny
2025-02-12,MYNA,LPAAW,normal,5.051001921493275,0.05882352941175823,0.1701,penny
2025-02-12,MYNA,SBCWW,normal,4.559740544358622,-5.370370370370375,0.2555,penny
2025-02-12,TIVC,OTLY,failed_pump,14.527241636644485,-35.833333333333336,7.7,mid
2025-02-12,TIVC,BILI,normal,2.2756949107199396,5.047672462142469,18.73,mid
2025-02-12,TIVC,DWSH,normal,2.578654606123829,0.2781641168289231,7.21,mid
2025-02-12,TIVC,SFL,normal,2.3622549149427816,-0.28846153846154937,10.37,mid
2025-02-12,TIVC,MNDR,normal,4.837115636132802,8.644067796610164,12.82,mid
2025-02-12,KDLY,MSW,failed_pump,3.1827002443992836,-31.910112359550567,3.03,low
2025-02-12,KDLY,HYPR,normal,2.3783009445397822,6.6666666666666625,1.2,low
2025-02-12,KDLY,ABLV,normal,3.337881619534781,-3.562500000000004,1.0801,low
2025-02-12,KDLY,FSP,normal,3.6216230177618414,6.593406593406587,1.94,low
2025-02-12,KDLY,IH,normal,3.307891653945827,0.3659753798380926,1.81,low
2025-02-11,AIFF,BLAC,failed_pump,5.6183089037661835,-40.47169811320755,6.31,mid
2025-02-11,AIFF,DOMH,failed_pump,20.117105338438495,-28.475551294343237,7.46,mid
2025-02-11,AIFF,HSAI,normal,2.657595086213802,6.320141760189016,18.0,mid
2025-02-11,AIFF,QETA,normal,10.062777923097045,-0.7476635514018699,10.62,mid
2025-02-11,AIFF,SWI,normal,2.65642423225834,-0.4369197160021753,18.23,mid
2025-02-11,SOPA,BLAC,failed_pump,5.6183089037661835,-40.47169811320755,6.31,mid
2021-12-20,SOPA,BSFC,failed_pump,2.2710230316014997,-31.666666666666664,2050.0,high
2021-12-20,SOPA,JJU,normal,39.967054463090705,-0.6139882541377449,55.845,high
2021-11-09,SOPA,INMU,normal,6.515433534977508,-0.05854800936768371,25.605,high
2021-12-20,SOPA,DTSS,normal,2.8544078126921115,3.64963503649635,21.3,high
2025-02-11,OMGA,SBXD.WS,failed_pump,6.087941895533309,-43.846153846153854,0.365,penny
2025-02-11,OMGA,AIMDW,failed_pump,2.9297214823935653,-31.506849315068486,0.1,penny
2025-02-11,OMGA,VCICW,normal,8.27680797149901,5.8823529411764595,0.18,penny
2025-02-11,OMGA,WWR,normal,2.2027560789943905,-8.09278350515464,0.8915,penny
2025-02-11,OMGA,BZAIW,normal,2.016145709261734,-1.42857142857143,0.345,penny
2025-02-10,CYN,STBX,failed_pump,14.163483437922995,-36.357176693510176,37.618,high
2025-02-10,CYN,BDRX,failed_pump,1780.6498840945137,-39.390519187358905,53.7,high
2025-02-10,CYN,OXSQZ,normal,2.2118395067674967,-0.10370418381566877,24.66,high
2025-02-10,CYN,DSGX,normal,2.429834216821509,0.823045267489712,122.5,high
2025-02-10,CYN,FITBO,normal,2.5044627032626026,1.8435251798561159,22.65,high
2023-11-16,SGBX,NLSP,failed_pump,21.901544401544403,-32.9281073150283,128.0,high
2023-11-16,SGBX,NCPL,failed_pump,5.353357687277319,-17.71428571428571,20.16,high
2025-02-06,SGBX,NUDV,normal,5.119257363207234,-0.520110957004156,28.69,high
2023-11-16,SGBX,DCMB,normal,6.337198822327705,0.0,50.53,high
2025-02-06,SGBX,AZZ,normal,3.6479769607389887,2.4884693768100323,95.55,high
2025-02-03,IVVD,YSXT,failed_pump,2.490980241466717,-37.03703703703704,2.38,low
2023-12-18,IVVD,RMCO,failed_pump,3.042093869492143,-27.490039840637444,1.82,low
2025-02-05,IVVD,VTGN,normal,3.3511977901849166,3.8732394366197296,2.95,low
2025-02-05,IVVD,MSOS,normal,2.6823712454637128,2.1917808219178103,3.73,low
2025-02-05,IVVD,BOWN,normal,3.562272213145658,7.416267942583745,4.49,low
2025-02-04,CAPT,AZTR,failed_pump,52.81906523840742,-38.28685828685829,2.1578,low
2025-02-04,CAPT,IVVD,normal,4.033289094972139,-0.7936507936507943,1.25,low
2025-02-04,CAPT,SRI,normal,2.0256592605363157,7.870370370370367,4.66,low
2025-02-04,CAPT,VANI,normal,2.7315900292344923,0.0,1.17,low
2025-02-04,CAPT,GDC,normal,2.4051465190742753,0.0,1.35,low
2025-01-31,TCTM,PMNT,failed_pump,145.91388287090075,0.0,0.7,penny
2025-01-31,TCTM,CPOP,failed_pump,3.02399472940508,-29.473684210526308,0.67,penny
2025-01-31,TCTM,PITA,normal,2.021077593208815,1.1235955056179785,0.9,penny
2025-01-31,TCTM,SGLY,normal,2.0181772349060005,-23.92143881716871,0.6895,penny
2025-01-31,TCTM,AERT,normal,2.049763620008979,-4.8242156708182184,0.6037,penny
2025-01-30,BHIL,IRWD,failed_pump,6.111656609038576,-30.303030303030305,2.3,low
2025-01-30,BHIL,YJ,normal,2.254276095304841,2.25988700564972,1.81,low
2025-01-30,BHIL,TRUE,normal,2.0027994084507936,1.9178082191780899,3.72,low
2025-01-30,BHIL,ADSEW,normal,4.959204865746922,0.22271714922048524,4.5,low
2025-01-30,BHIL,REBN,normal,2.2399120589394044,-5.140186915887865,2.03,low
2025-01-30,FOXX,MTEN,normal,2.6925342223707602,1.5686274509803935,5.18,mid
2025-01-30,FOXX,RMT,normal,2.2606091178821557,0.10050251256282978,9.96,mid
2025-01-30,FOXX,INSE,normal,2.548946250204101,3.1925849639546726,10.02,mid
2025-01-30,FOXX,EMF,normal,2.6782078241135934,0.24469820554648744,12.29,mid
2025-01-30,FOXX,MPX,normal,2.2491015161392776,7.96359499431173,9.49,mid
2025-01-29,SGN,OKYO,normal,39.387117482155055,-10.084033613445369,1.07,low
2025-01-29,SGN,BOSC,normal,2.1779799058121876,6.539509536784747,3.91,low
2025-01-29,SGN,OPRT,normal,2.5175568488850475,1.785714285714293,3.99,low
2025-01-29,SGN,DH,normal,2.345395399497482,-1.4000000000000057,4.93,low
2025-01-29,SGN,GLBZ,normal,3.573996752493621,6.637168141592936,4.82,low
2025-01-22,DGNX,IPA,failed_pump,735.9359348282635,-10.498541869184837,0.6445,penny
2025-01-29,DGNX,CETH,normal,2.35203288320895,0.7064868336544601,15.68,mid
2025-01-29,DGNX,FAT,normal,5.672624536145995,-2.4916943521594597,5.87,mid
2025-01-29,DGNX,TEVA,normal,4.422641355214129,-3.3368091762252376,18.54,mid
2025-01-29,DGNX,DULL,normal,3.4073876200228543,0.3355704697986506,7.475,mid
2025-01-28,TWNPV,LICN,failed_pump,3.5245031607297554,-36.050597329585386,18.2,mid
2025-01-28,TWNPV,RFAC,failed_pump,8.495211530052615,2.987534030663424,5.75,mid
2025-01-28,TWNPV,JHAC,normal,5.652428944702181,0.3094764744864117,15.1367,mid
2025-01-28,TWNPV,POLEU,normal,3.5585667981239895,0.09920634920634709,10.09,mid
2025-01-28,TWNPV,ELTX,normal,2.8497355037518437,0.0,8.5,mid
2025-01-23,DWTX,HEPA,failed_pump,238.8035138121547,4.2209484106305295,10.0,mid
2025-01-23,DWTX,SDST,failed_pump,15.240342568604477,-47.659574468085104,12.3,mid
2025-01-23,DWTX,NFXS,normal,2.3716329590848457,-2.5966850828729413,17.63,mid
2025-01-27,DWTX,BNIX,normal,9.206721234630223,1.0410256410256442,11.8218,mid
2025-01-27,DWTX,AQU,normal,3.3463277834375273,1.7543859649122744,11.6,mid
2023-04-28,DXF,FRCpI,failed_pump,2.3242910717592276,-41.14114114114114,1.96,low
2025-01-24,DXF,STBX,failed_pump,35.430114527369376,-35.03113879003559,81.788,high
2025-01-24,DXF,EQRR,normal,2.385718466491074,-0.36918701906992435,59.5593,high
2025-01-24,DXF,FCEF,normal,7.836012699692587,-0.3094309161845781,22.23,high
2025-01-24,DXF,FMAG,normal,2.2383294882593003,-0.21192854980321008,32.96,high
2025-01-07,DRIO,CERO,failed_pump,16.980570658059026,-9.827586206896557,104.6,high
2025-01-07,DRIO,RIME,failed_pump,5.689563016892176,-11.084998041519787,45.4,high
2025-01-07,DRIO,NUBD,normal,2.2393054219869946,-0.36849378166744284,21.63,high
2025-01-07,DRIO,XISE,normal,2.4815013953964717,-0.1671078755790852,30.1695,high
2025-01-07,DRIO,TOAK,normal,2.233650199989611,0.03671071953010853,27.25,high
2023-06-14,DATS,WETG,failed_pump,71.76411500240292,-28.97979300147856,14.41,mid
2025-01-07,DATS,PTPI,failed_pump,3.268025395603766,-10.828440965427275,10.2525,mid
2023-06-14,DATS,WILC,normal,2.6487919858573954,1.5127388535031807,12.75,mid
2025-01-07,DATS,INLX,normal,2.1291893476792065,1.5734653172785638,13.75,mid
2023-06-14,DATS,IDR,normal,2.2181495108870086,1.1999999999999922,5.06,mid
2025-01-06,BOXL,SPRC,failed_pump,13.926006342933997,8.38735818476498,22.47,high
2025-01-06,BOXL,FENI,normal,2.440406221809136,0.10803024846957557,27.8,high
2025-01-06,BOXL,SIXF,normal,2.434027286031251,-0.1411516853932538,28.4398,high
2025-01-06,BOXL,BOTZ,normal,2.4111849751031333,-0.33042955842595206,33.18,high
2025-01-06,BOXL,IETC,normal,2.454923662158043,-0.07998171846434321,87.45,high
2025-01-06,DHAI,SPRC,failed_pump,13.926006342933997,8.38735818476498,22.47,high
2025-01-06,DHAI,FENI,normal,2.440406221809136,0.10803024846957557,27.8,high
